occurrence_id,movie_id,movie_title,genre,director_name,director_id,oscar_year,won_oscar,exact_word,surrounding_text,linguistic_context,timestamp,total_count_fucks,average_fucks_per_hour,synopsis,image
5198,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"What, does she live in a fucking sleeping bag?",exclamation_shock,"01:46:05,480",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5199,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"You have no GPS whatsoever? No, I've got a little fucking cartoon movie.",insult,"01:46:17,840",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5200,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"What, are you a fucking genius? Okay, skip it.",insult,"01:46:31,840",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5201,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I should fucking burn in hell for what I said to you.,insult,"01:57:18,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5202,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,"Fuck that, motherfucker. Settle down.",general_expletive,"01:59:26,840",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5203,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,motherfucker,"Fuck that, motherfucker. Settle down.",compound_expletive,"01:59:26,840",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5204,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Fuck you. Fuck him.,insult,"01:59:31,360",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5205,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Fuck you. Fuck him.,insult,"01:59:31,360",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5206,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Get off. You'll fucking kill him.,insult,"01:59:37,680",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5207,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"What did they fucking hit him with, a baseball bat?",insult,"01:59:46,000",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5208,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,"- Mom, the eggs are not done. - Fine. Make your own fucking eggs.",general_expletive,"00:09:21,914",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5209,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,- (girl #1) Fuck you. - (girl #2) I just got my period.,insult,"00:34:10,049",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5210,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,Fuck 'em.,general_expletive,"00:42:28,000",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5211,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fuckin,"Well, I hope not 'cause I'd fuckin' kill your family.",general_expletive,"00:42:30,837",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5212,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,Fuck me.,general_expletive,"00:44:32,758",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5213,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,- You fucking racist! - (Lady Bird groans),insult,"00:46:33,888",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5214,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,You're actually fucking evil.,insult,"00:46:42,357",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5215,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,I'm not going to a fucking university,general_expletive,"00:46:51,114",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5216,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,that's famous for its fucking agricultural school!,general_expletive,"00:46:53,160",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5217,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,- Fuck! - Hello.,general_expletive,"00:56:24,396",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5218,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fuck,I was on top! Who the fuck is on top their first time?,general_expletive,"01:00:56,563",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5219,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,It's too tight. Fuck.,general_expletive,"01:07:03,665",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5220,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fucking,- ♪.. You ..♪ - (Kyle) I fucking hate this song.,insult,"01:09:57,017",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5221,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,Fuck,Fuck it! Let's just go to prom.,general_expletive,"01:11:35,081",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5222,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fuck,(sighs) I'm gonna miss the fuck out of you.,insult,"01:13:23,072",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5223,226,Lady Bird,Comedy,Greta Gerwig,145.0,2018,False,fuck,"Oh, fuck.",exclamation_shock,"01:14:42,698",16,10.26,"A Sacramento teenager fights for independence and identity in her senior year, navigating her intense relationship with her mother.",
5224,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"What the fuck I just told you, man? Let me get this shit!",insult,"00:01:38,432",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5225,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"Nigga, get the fuck out of here, man. Go on!",general_expletive,"00:01:40,559",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5226,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"What the fuck, man?",exclamation_shock,"00:27:22,349",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5227,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,Fuck,"- Fuck you doing? - It's all good, Juan.",insult,"00:27:47,416",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5228,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,Fuck,Fuck up.,general_expletive,"00:27:49,668",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5229,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucking,- It's all good... - Get out the fucking car!,general_expletive,"00:27:52,379",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5230,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"- Calm down, man. - You shut the fuck up.",insult,"00:27:54,381",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5231,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"Bitch, get the fuck out of here.",general_expletive,"00:28:03,682",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5232,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,Motherfucker,Motherfucker.,compound_expletive,"00:28:53,523",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5233,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,The fuck y'all lookin' at?,general_expletive,"00:29:51,790",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5234,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"Hey, what you gonna do, Chiron? I fuck you up.",insult,"00:36:41,116",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5235,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucking,"She went and made all this fucking noise, though.",general_expletive,"00:38:20,632",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5236,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,Fuck,- [Terrell Hey. yo. Little! - Fuck.,general_expletive,"00:46:53,978",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5237,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"but if you fuck with me, I'll give your ass more than you can handle,",insult,"00:47:25,843",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5238,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,Fuck,- Fuck y'all niggas! - What'd you say?! Huh?,insult,"00:47:31,766",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5239,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,motherfuckers,Roll out into the water like all these other motherfuckers around here,compound_expletive,"00:53:19,947",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5240,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucked,You remember that white kid you fucked up?,insult,"00:59:17,429",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5241,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucked,"Oh, yeah! Yo, you fucked that kid's face up!",insult,"00:59:22,142",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5242,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,- The fuck you waitin' on? - Do it! Come on.,insult,"01:01:06,663",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5243,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"Get the fuck off me, nigga!",insult,"01:05:12,867",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5244,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,Get the fuck off me!,insult,"01:05:20,583",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5245,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuck,"Nigga, you smiling and shit like you don't know what the fuck I'm talking about.",insult,"01:07:48,565",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5246,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucking,"Give me my fucking money, man.",general_expletive,"01:09:45,306",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5247,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucking,"Nah, I'm just fucking with you.",insult,"01:10:11,082",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5248,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fuckin,"Can't be on the corner if you can't take a nigga just fuckin' with you,",insult,"01:10:26,681",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
5249,214,Moonlight,Drama,Barry Jenkins,136.0,2017,True,fucked,I fucked it all the way up.,general_expletive,"01:18:46,889",26,14.87,"A young Black man in Miami grows up through three chapters of his life, grappling with identity, sexuality, and belonging.",
